subscriptionId,location,resourceGroup,resource,status,summary,reason,occuredTime,reportedTime
9a5cff6f-b009-4e1e-a960-f0dfe9163653,eastus2,sedi,sedikvlogs,Available,There aren't any known Azure platform problems affecting this storage account.,,3/21/2022 0:00,4/20/2022 15:22
9a5cff6f-b009-4e1e-a960-f0dfe9163653,eastus2,sedi,prasediterraform,Available,There aren't any known Azure platform problems affecting this storage account.,,3/21/2022 0:00,4/20/2022 15:22
9a5cff6f-b009-4e1e-a960-f0dfe9163653,eastus2,pranet,praappdevcore,Available,There aren't any known Azure platform problems affecting this key vault.,,3/21/2022 0:00,4/20/2022 15:22
9a5cff6f-b009-4e1e-a960-f0dfe9163653,eastus2,pranet,pranetprod,Available,There aren't any known Azure platform problems affecting this key vault.,,3/21/2022 0:00,4/20/2022 15:22
9a5cff6f-b009-4e1e-a960-f0dfe9163653,eastus2,pranet,pranetnonprod,Available,There aren't any known Azure platform problems affecting this key vault.,,3/21/2022 0:00,4/20/2022 15:22
9a5cff6f-b009-4e1e-a960-f0dfe9163653,eastus2,pranet,praappdevcorekvlogs,Available,There aren't any known Azure platform problems affecting this storage account.,,3/21/2022 0:00,4/20/2022 15:22
9a5cff6f-b009-4e1e-a960-f0dfe9163653,eastus2,pranet,pranetprodkvlogs,Available,There aren't any known Azure platform problems affecting this storage account.,,3/21/2022 0:00,4/20/2022 15:22
9a5cff6f-b009-4e1e-a960-f0dfe9163653,eastus2,pranet,pranetnonprodkvlogs,Available,There aren't any known Azure platform problems affecting this storage account.,,3/21/2022 0:00,4/20/2022 15:22
9a5cff6f-b009-4e1e-a960-f0dfe9163653,eastus2,pranxt,pranxtprod,Available,There aren't any known Azure platform problems affecting this key vault.,,3/21/2022 0:00,4/20/2022 15:22
9a5cff6f-b009-4e1e-a960-f0dfe9163653,eastus2,pranxt,pranxtnonprod,Available,There aren't any known Azure platform problems affecting this key vault.,,3/21/2022 0:00,4/20/2022 15:22
9a5cff6f-b009-4e1e-a960-f0dfe9163653,eastus2,pranxt,pranxtnonprodkvlogs,Available,There aren't any known Azure platform problems affecting this storage account.,,3/21/2022 0:00,4/20/2022 15:22
9a5cff6f-b009-4e1e-a960-f0dfe9163653,eastus2,pranxt,pranxtprodkvlogs,Available,There aren't any known Azure platform problems affecting this storage account.,,3/21/2022 0:00,4/20/2022 15:22
9a5cff6f-b009-4e1e-a960-f0dfe9163653,eastus2,insolvency,praappdevinkvlogs,Available,There aren't any known Azure platform problems affecting this storage account.,,3/21/2022 0:00,4/20/2022 15:22
9a5cff6f-b009-4e1e-a960-f0dfe9163653,eastus2,insolvency,insolvencynonprodkvlogs,Available,There aren't any known Azure platform problems affecting this storage account.,,3/21/2022 0:00,4/20/2022 15:22
9a5cff6f-b009-4e1e-a960-f0dfe9163653,eastus2,insolvency,insolvencyprodkvlogs,Available,There aren't any known Azure platform problems affecting this storage account.,,4/17/2022 15:54,4/20/2022 15:22
9a5cff6f-b009-4e1e-a960-f0dfe9163653,eastus2,insolvency,praappdevinsolvency,Available,There aren't any known Azure platform problems affecting this key vault.,,3/21/2022 0:00,4/20/2022 15:22
9a5cff6f-b009-4e1e-a960-f0dfe9163653,eastus2,insolvency,insolvencynonprod,Available,There aren't any known Azure platform problems affecting this key vault.,,3/21/2022 0:00,4/20/2022 15:22
9a5cff6f-b009-4e1e-a960-f0dfe9163653,eastus2,insolvency,insolvencyprod,Available,There aren't any known Azure platform problems affecting this key vault.,,3/21/2022 0:00,4/20/2022 15:22
9a5cff6f-b009-4e1e-a960-f0dfe9163653,eastus,cloud-shell-storage-eastus,cs21003bffd977963a5,Available,There aren't any known Azure platform problems affecting this storage account.,,3/21/2022 0:00,4/20/2022 15:22
9a5cff6f-b009-4e1e-a960-f0dfe9163653,eastus,cloud-shell-storage-eastus,cs210033fff977f89d2,Available,There aren't any known Azure platform problems affecting this storage account.,,3/21/2022 0:00,4/20/2022 15:22
9a5cff6f-b009-4e1e-a960-f0dfe9163653,eastus,cloud-shell-storage-eastus,cs21003bffda5a8c34f,Available,There aren't any known Azure platform problems affecting this storage account.,,3/21/2022 0:00,4/20/2022 15:22
f017b865-2ef4-42a8-9b96-97ab35db375e,centralus,rg-it-network-hub-cus-001,cent-fw02,Available,There aren't any known Azure platform problems affecting this virtual machine.,,3/21/2022 0:00,4/20/2022 15:22
f017b865-2ef4-42a8-9b96-97ab35db375e,centralus,rg-it-network-hub-cus-001,cent-fw01,Available,There aren't any known Azure platform problems affecting this virtual machine.,,3/21/2022 0:00,4/20/2022 15:22
f017b865-2ef4-42a8-9b96-97ab35db375e,centralus,rg-it-network-hub-cus-001,lbe-it-network-fnd-cus-001,Available,There aren't any known Azure platform problems affecting this Load Balancer.,,3/21/2022 0:00,4/20/2022 15:22
f017b865-2ef4-42a8-9b96-97ab35db375e,centralus,rg-it-network-hub-cus-001,lbi-it-network-fnd-cus-001,Available,There aren't any known Azure platform problems affecting this Load Balancer.,,3/21/2022 0:00,4/20/2022 15:22
f017b865-2ef4-42a8-9b96-97ab35db375e,centralus,rg-it-network-hub-cus-001,erc-it-hub-fnd-cus-001,Available,There are no known Azure platform problems affecting this ExpressRoute circuit.,,3/21/2022 0:00,4/20/2022 15:22
f017b865-2ef4-42a8-9b96-97ab35db375e,centralus,rg-it-network-hub-cus-001,vgw-it-hub-fnd-cus-001,Available,This gateway is running normally. There aren’t any known Azure platform problems affecting this gateway.,,3/21/2022 0:00,4/20/2022 15:22
f017b865-2ef4-42a8-9b96-97ab35db375e,centralus,rg-it-network-hub-cus-001,con-it-hub-fnd-cus-001,Available,This VPN connection is running normally. There aren’t any known Azure platform problems affecting this VPN connection.,,3/21/2022 0:00,4/20/2022 15:22
f017b865-2ef4-42a8-9b96-97ab35db375e,centralus,rg-it-network-hub-cus-001,con-it-hub-fnd-cus-002,Available,This VPN connection is running normally. There aren’t any known Azure platform problems affecting this VPN connection.,,3/21/2022 0:00,4/20/2022 15:22
f017b865-2ef4-42a8-9b96-97ab35db375e,centralus,rg-it-coresvcs-dr-cus-001,stitcoresvcsprodcus001,Available,There aren't any known Azure platform problems affecting this storage account.,,3/21/2022 0:00,4/20/2022 15:22
f017b865-2ef4-42a8-9b96-97ab35db375e,centralus,rg-it-coresvcs-dr-cus-001,evh-it-coresvcs-prod-cus-001,Available,There are no known issues affecting this Event Hubs namespace.,,3/21/2022 0:00,4/20/2022 15:22
f017b865-2ef4-42a8-9b96-97ab35db375e,centralus,rg-it-coresvcs-dr-cus-001,qrdrcus001-vmlinux-0,Available,There aren't any known Azure platform problems affecting this virtual machine.,,3/21/2022 0:00,4/20/2022 15:22
f017b865-2ef4-42a8-9b96-97ab35db375e,centralus,rg-it-coresvcs-dr-cus-001,dnsfwdprodcus001-vmlinux-0,Available,There aren't any known Azure platform problems affecting this virtual machine.,,3/21/2022 0:00,4/20/2022 15:22
f017b865-2ef4-42a8-9b96-97ab35db375e,centralus,rg-it-coresvcs-dr-cus-001,rsv-it-coresvcs-prod-cus-001,Available,There are no known issues affecting this recovery service vault.,,3/21/2022 0:00,4/20/2022 15:22
f017b865-2ef4-42a8-9b96-97ab35db375e,centralus,rg-it-mon-fnd-cus-001,log-it-mon-fnd-cus-001,Available,There aren't any known Azure platform problems affecting this workspace.,,3/29/2022 20:15,4/20/2022 15:22
f017b865-2ef4-42a8-9b96-97ab35db375e,centralus,rg-it-mon-fnd-cus-001,stitmonfndcus001,Available,There aren't any known Azure platform problems affecting this storage account.,,3/21/2022 0:00,4/20/2022 15:22
